,commentnum,rate,movie,comment,nicknum,nick,date
196,11217225,8,모비딕,"이영화가 지금 나왔으면 좀더 흥행됐을듯. 곡성 황정민, 아가씨 김민희. 태후의 진구.  때를 잘못만난 영화임. ",13360305,kbut****,16.05.31
197,11140924,10,곡성(哭聲),곡성(哭聲)절대로 현옥되지마소.  이렇게 미끼를 물게되는구나.  감독의 연출력에 아주아주 흥미로운 영화를 보고왔다. 이영화 대박.  생각할수록 나홍진 대단하다는 생각. 이동진이 10점줄만하다. 나도 10점. ,13360305,kbut****,16.05.14
198,11087126,9,미쓰 홍당무,이건 개그 코드가 맞어야해 박장대소 날린다 ,13360305,kbut****,16.05.01
199,10984291,5,영웅본색 3,포스터만 보면 1편인데.. 내용이 가히 기막혀서 ㅋㅋ ,13360305,kbut****,16.03.25
200,10977928,10,내 머리 속의 지우개,이건뭐 멜로영화 국가대표급이지. 여전히 리즈지만 정우성의 젊은시절 손예진의 갑미모 최고봉이다. ,13360305,kbut****,16.03.23
201,10850556,10,본 얼티메이텀,이걸 언제 봤는데 지금에서 평점을 .. 무심한 나도 다시 떨게 만드는 시리즈의 결정판! ,13360305,kbut****,16.02.15
202,10840684,9,검사외전,강동원없었으면 정말 그냥 영화임.  강동원을 위한 영화. 강동원이 영화 살렸다.  황정민 연기는 그닥 평이한 수준. ,13360305,kbut****,16.02.12
203,10749107,10,러브레터,이건 인생에서 한번 볼만한 영화다. OST가 주는 매력은 덤이다. ,13360305,kbut****,16.01.18
204,10749099,6,유스,"심오한 인생을 만나려 애쓰려면 보고, 지루함을 견딜수 없다면 그냥 지나쳐라. ",13360305,kbut****,16.01.18
205,10724671,6,메이즈 러너: 스코치 트라이얼,1편과는 전혀딴판인 좀비영화탄생.  이걸 내가 어떻게 봐야하는거냐. 미로일때가 재미졌는데 더 깊은 미로를 예상한다면 산산조각내주마. 후반부 재미는 다 날아가고 많은 영화에서 본듯한 황폐한지구만 덩그러니.  재미없는 2편. ,13360305,kbut****,16.01.12
206,10703395,10,거북이 달린다,이 영화 너무 재밌게 봤어. 조연들 연기들이 너무 귀여우심. ,13360305,kbut****,16.01.07
207,10703339,10,오버 더 톱,팔씨름영화가 세상에 어디있단 말인가 어린시절 감동적으로 봤던 영화 ,13360305,kbut****,16.01.07
208,10607691,10,대호,얼토당토 않은 어벤저스보다 훨 재밌게 봤음.  CG기대이상.  민식이형 울때 울뻔음.  연기갑임.  돈 아깝지않음.  주변에 권해도 욕먹지않음. 우리도 호랑이와 친숙해 질수있음. ,13360305,kbut****,15.12.17
209,10593356,9,특종: 량첸살인기,코믹하면서 끝까지 재밌었다. ,13360305,kbut****,15.12.12
210,10593355,7,열정같은소리하고있네,코미디와 드라마가 부조화.  정재영이 그남아 영화 살려서 그정도. ,13360305,kbut****,15.12.12
211,10544668,10,내부자들,올해본 영화중 엄지척! 이병헌 연기로는 깔수가 없다. ,13360305,kbut****,15.11.24
212,10469202,10,지금은맞고그때는틀리다,이거뭐야 하며 보다가 훅 들어오네. 재밌게 봤어요. 찌질한 모습이 우리모습이겠죠. ,13360305,kbut****,15.10.29
213,10465618,9,하늘을 걷는 남자,맨온와이어 한번 예습하고 가자 ,13360305,kbut****,15.10.28
214,10452457,5,"협녀, 칼의 기억",시각적 그래픽은 발군이나 이렇게 영화 시나리오 쓰면 안되는 거잖아요. 우리도 영화 볼줄 알잖아요.  다신 이러지마요. ,13360305,kbut****,15.10.23
215,10442655,5,미션 투 마스,중간이후 만화영화를 보는듯한 사기당한 기분은 뭐지. 내가 너무 많은걸 바란건가. ,13360305,kbut****,15.10.18
216,10275519,10,동방불패,와이어액션의 교과서.  이건 무협영화의 진리.  다시봐도 재밌어.  리마스터링이라 깨끗한화면으로 다시보니 좋네. ,13360305,kbut****,15.08.26
217,10178311,10,연평해전,영화를 재미로만보냐 전하고 싶었던 마음들 그 마음이 전달됐기에 더할나위없이 좋았다. ,13360305,kbut****,15.08.03
218,9998328,10,주먹이 운다,승범이 연기는 그냥 그였다. 연기잘하는 배우 민식형이 갑이지만 승범이도 내겐 연기잘하는 배우로 빠지지않는다. ,13360305,kbut****,15.06.14
219,9886023,10,김씨 표류기,정재형 영화중 제일로친다. 깨알웃음에 감동까지. 이만큼 힐링할수있으니 이 얼마나 좋지 아니한가. ,13360305,kbut****,15.05.02
220,9831738,10,테러리스트,정말 십수년만에 다시보는데 그래도 재미지네. 그당시나 현재나 민수형 카리스마와 액션을 대체할 배우가 없네.  민수형 눈빛연기 최고다. 그해 남우주연상 받을 만 했다. 이경영 역시 지금이나 그때나 안정적인 연기 빛을 발한다. ,13360305,kbut****,15.04.06
221,9793323,10,다이빙벨,정말 이나라는 누구의 나라인가.  진실은 양심의 부력으로 침몰하지 않는다는 말 ,13360305,kbut****,15.03.19
222,9752879,8,이미테이션 게임,"러셀크로의 뷰티풀마인드 같은 극적인 감동이나, 또는 액션영화를 원하시면 지루할 수 있음. 사실성에 기초한 충실한 영화임. 전쟁의 이면에서 고군분투하는 사람들의 이야기. ",13360305,kbut****,15.03.02
223,9742195,10,반지의 제왕: 왕의 귀환,이건뭐 봐도봐도 재밌어 10여년도 전에 만든 작품이 이정도라니. 원작이좋고 피터잭슨이 약빨고 연출했을 사기작. 아바타쓰레기에 지친분들이라면 반지시리즈를 한번다봐라. 이게 환타지 진리. ,13360305,kbut****,15.02.27
224,9709545,10,더 테너 리리코 스핀토,이 영화에 나는 100점을 주고싶다. 진심 내게 최고의 감동을 주었기에. ,13360305,kbut****,15.02.18
225,9691580,5,오늘의 연애,사랑얘기는 원래 유치하지만 끝까지 닭살 돋우는 장면이다. 겨우봤다. ,13360305,kbut****,15.02.13
226,9653029,10,간기남,깨알 개그코드에 재밌게 본 영화. 박시연 몸매는 덤. ,13360305,kbut****,15.01.31
227,9612587,10,봄,"잔잔함이 마음깊이 스며든다. 새벽에 김서형이 박용우에게 뛰어가 만날때 그 느낌을 같이 할수 있을 것 같았다. 그만큼 연기가 좋았고, 기운이 좋은 영화였고 아름답고 예쁜 영화였다. 이유영의 얼굴이 싱그럽다는 그낌 또한 갖을 수있었고. ",13360305,kbut****,15.01.19
228,9597068,10,"가장 따뜻한 색, 블루",책으로 보는 것이 더 좋긴했다.  영화도 그래도 잘 표현한듯하다. ,13360305,kbut****,15.01.15
229,9488860,8,호빗: 다섯 군대 전투,"군대들의 이동이 부자연스러워 CG티가 팍팍났지만, 전체적으로 액션이 전편들에 배가되어 재밌게 봤다. 1,2편의 액션의 모자람을 충분히 덮을 만한 수준. 소린과 아조그의 대결신 아주 좋았음. ",13360305,kbut****,14.12.19
230,9462945,10,파커,일단 그냥 봐. 아주 재밌어 시간가는 줄 모르게.. ,13360305,kbut****,14.12.10
231,9449707,10,퐁네프의 연인들,와 이영화 뭐지 하면서 끝까지 몰입했던 영화. 사랑이 좋긴 한건가.. 기억속의 명작이지. ,13360305,kbut****,14.12.05
232,9418407,10,미생,때깔좋은 드라마의 새 지평 ,13360305,kbut****,14.11.24
233,9398870,10,더블 타겟,마크월버그의 대표작이라 할만하다. 액션영화로는 딱이다. ,13360305,kbut****,14.11.18
234,9347353,10,인터스텔라,"가서봐, 놀란의 상상력에 놀란다. ",13360305,kbut****,14.11.06
235,9292648,9,고스톱 살인,시나리오 각본이 좋다. 저예산으로 이정도면 괜찮지. ,13360305,kbut****,14.10.14
236,9292365,10,족구왕,한편의 재미난 만화를 보는 것 같이 흐뭇했다. 청춘은 한번뿐이니까.. ,13360305,kbut****,14.10.14
237,9289889,6,폭주 기관차,글쎄 난 그다지 ..감흥이 없다. ,13360305,kbut****,14.10.13
238,9233239,10,들개,1949년 작품이라는게 믿기어려울만큼 깔끔한전개 연출에 놀라지않을수없다. 구로사와는 정말 최고감독으로 손색없다 ,13360305,kbut****,14.09.21
239,9219836,10,란,10점을 안줄래야 안줄수가 없을 정도로 몰입도 굿인영화. 배우들의 열연도 좋지만 군더더기 없는 빼어난 연출력이 장인답다.  처음이야기 장면들이 이렇게 영화가 흘러가게 할줄이야 정말 대단하다. ,13360305,kbut****,14.09.16
240,9219550,8,히든 페이스,이 영화 충분히 흥미로움. ,13360305,kbut****,14.09.16
241,9217259,7,비긴 어게인,그저 단순한 음악영화일뿐.. 감흥이 없는게 .. ,13360305,kbut****,14.09.15
242,9213825,10,똥파리,이거 10점 안주면 어떤 영화 10점 주냐 ,13360305,kbut****,14.09.14
243,9209282,9,브레이킹 더 웨이브,에밀리왓슨의 첫주연작이라는 사실에 한번더 놀라게된다. ,13360305,kbut****,14.09.13
244,9197689,7,원스,그냥 남들좋다고 다 좋은건 아니잖냐. 그냥 음악영화 이상 아님. 감동은 없다. ,13360305,kbut****,14.09.10
245,9197667,6,루시,과유불급. 영화하나로 인류를 건드리네. 얼토당토않은 상상력을 너무 뺐어. ,13360305,kbut****,14.09.10
246,9146662,10,인투 더 스톰,역대 최고 재난스케일이라 10점줌 ,13360305,kbut****,14.08.30
247,9132033,9,들개,이야기 괜찮네. 재밌게 잘봤어요. 쫄깃한 긴장감도 좋았고.. ,13360305,kbut****,14.08.25
248,9116035,5,쓰리데이즈 투 킬,드라마인지 액션영화인지 보다가 잠을 청하게 되는 이 기가막힌 스토리는 .. ,13360305,kbut****,14.08.20
249,9042137,7,연인,"이건 사랑 영화다. 풀밭 애정신이 의외로 많고 대나무숲 액션은 와호장룡을 씹어먹는데. 화면이 이쁘니까 그냥 저냥 봐준다. 영화가 오로지 숲에서 끝장을 보는데, 이런 무협사극은 첨이다.숲을 오지게 볼수있다. 1점더줘서 7점 준다. ",13360305,kbut****,14.08.07
250,9000908,10,"의궤, 8일간의 축제 3D",더할나위없이 좋았다. 대단하고 섬세하다는 말밖에 떠오르지않더라. ,13360305,kbut****,14.08.01
251,8928871,10,신의 한 수,"정우성과 이범수가 체격차이가 나지만, 이범수가 악역 연기를 정말 잘해서 끝까지 재밌고 긴장감있게 흐름을 탄다.  속편이 기대되는데 이정도면 괜찮다. ",13360305,kbut****,14.07.18
252,8912172,9,스톤,주조연 배우들의 연기 좋습니다. 김뢰하와 박원상의 연기내공은 여전하네요. 조동인이란 배우도 꽤 기억에 남게 됩니다. 담담하게 인생을 얘기하는 느낌 좋은 영화였습니다. ,13360305,kbut****,14.07.13
253,8898243,10,레이드 2,역션의 신기원임. 1편에 이어 2편에서도 액션을 위해 병원신세를 많이 졌을 조연들에게 감사한다. 이건 꼭 봐야한다. 액션의 향연이다.가희 믿기힘든 초절정 격투 액션이다. 마지막 1:1 맞짱은 눈돌릴틈이 없이 빠진다. ,13360305,kbut****,14.07.09
254,8885997,10,트랜스포머: 사라진 시대,스토리 원하면 아카데미나 칸느영화 리스트 찾아서 방에서 혼자 봐라. 액션영화는 이래야지. 시종일관 액션의 향연이다. CG는 최고봉이네. 긴 런닝타임도 액션으로 지루할 틈이 없었다. ,13360305,kbut****,14.07.05
255,8859985,5,폼페이: 최후의 날,하녀만 눈에 들어옴. 하녀옷을 왜 섹시하게 입혔는지 이해안감. 보다가 집중안됨 ,13360305,kbut****,14.06.26
256,8838233,9,끝까지 간다,충분히 쟀밌었던 킬링무비 ,13360305,kbut****,14.06.18
257,8816392,10,10분,보는 내내 답답했다. 현실은 생각보다 깊고 멀다. 호찬의 선택이 궁금했다. ,13360305,kbut****,14.06.09
258,8792945,9,역린,"역사배경을 좀더 알면 한층 더 재밌었을 듯 싶은데, 나름 만족하면서 본 영화임. ",13360305,kbut****,14.06.04
259,8731002,10,바람의 소리,"정말 오랜 시간에 걸쳐 포기했다고 보다가 포기했다고 보다가를 반복하며, 오늘 드뎌 시간내서 처음부터 다시 봤다. 시나리오 좋은 중국영화 한편을 여러분에게 권한다. 후회없을 선택이 될것이다. 시간을 내서 보면 좋을 수작.. ",13360305,kbut****,14.05.14
260,8721859,9,혈의 누,오랜만에 다시보고 평점 남기는데 재밌는 영화임 시나리오가 좋다. ,13360305,kbut****,14.05.11
261,8716068,6,디태치먼트,"나름 현재의 극단을 표현했을지라도, 감상에 젖지 않는다면 딱 이점수 정도. 평점을 그대로 받아들이지 마시길.. ",13360305,kbut****,14.05.08
262,8689065,6,표적,"류승룡은 좋은 배우지만, 전체적으로 별로임. 감독의 액션 연출력의 한계가 느껴지고 짜여진 씬이라는 느낌이 너무 강하게 나타나고, 액션이 끊기는 연출력의 부재가 상당히 거슬린다. 스토리는 어차피 기대안했고.. 진구가 제일 연기잘했음. ",13360305,kbut****,14.05.01
263,8651215,9,방황하는 칼날,"웃음기 쫙 빼고, 시종일관 뚝심있게 몰아간다. 혹자는 지루함을 이야기 하지만, 가슴에 울림은 그대로다. 진정 두 배우의 걸출한 연기는 숨소리마저 녹아든다. ",13360305,kbut****,14.04.15
264,8606107,10,패왕별희,당연히 10점 먹고 들어간다. 최고의 영화로 손색없다. 찬사를 받을 만한 장국영의 연기. ,13360305,kbut****,14.03.25
265,8606104,10,변검,이거 정말 감동적입니다. 한번 보세요. ,13360305,kbut****,14.03.25
266,8605042,9,화차,충분히 볼만하다. 한국판 혐오스런 마츠고의 일생이다. 김민희 연기스펙트럼이 이렇게 넓었을까 싶게 캐릭터  출중하다. ,13360305,kbut****,14.03.25
267,8587862,6,마약전쟁,두기봉의 액션은 맘에 들지 않아. 최근들어 점점더.. 후반부 액션에서 조소하게 만드는 그의 능력으로 잘 될려고 했던 영화가 쓰러진다.. ,13360305,kbut****,14.03.19
268,8569358,10,쉰들러 리스트,20년이 지난 지금에서야 이 영화를 봤을까. 전쟁을 배경으로 한 최고의 영화 아닐까.  감동 그 이상의 뭉클함이 있다. ,13360305,kbut****,14.03.12
269,8524040,10,포레스트 검프,톰행크스의 그야말로 최전성기 연기를 볼수있는 명작이다. ,13360305,kbut****,14.02.20
270,8516722,6,폴리스 스토리 2014,성룡형님의 액션시퀀스가 더 멋진데 꼭 격투기모양을 내야 했나. 지형지물을 이용한 성룡형님의 액션은 이제 나이처럼 시들해졌다. 액션이 아쉽다.  우리나라영화 10억과 모티브가 비슷하다. 감독이 10억 봤다면 참조했을것같다. ,13360305,kbut****,14.02.17
271,8482885,5,무간지옥 - 아웃 오브 인페르노,타워보고 이거보면 장난하냐 소리바로나옴. 타워가 훨 재밌음. 이 영화 어이없음. 배우들보다 시나리오  각본 자체와 연출력이 허망함. ,13360305,kbut****,14.02.07
272,8418562,10,아는 여자,정말 깨알웃음. 이것이 진정 장진 스타일 영화다.  정말 사랑스런 영화. 몇번을 봐도 재밌고 기분좋다. ,13360305,kbut****,14.01.24
273,8347792,7,최종병기 활,"재밌긴 하나, 아직 아포칼립토 안본 분이라면 한번 보시길.. 장소만 틀리지 그냥 그대로 가져옴. ",13360305,kbut****,14.01.04
274,8269024,6,호빗 : 스마우그의 폐허,3편이 반지의제왕 왕의귀환의 액션을 넘지못한다면 호빗은 그냥그런 판타지영화로 남을게 분명하다. 전혀 두드러지지않은 캐릭터들로 지루하고 졸리기까지하다. 3편에서 용의액션이 어디까지 나올지 모르지만 스마우그 용은 느려터진 지루한용 그자체다. ,13360305,kbut****,13.12.22
275,8253784,10,변호인,그네씨가 꼭 봐야 하는 영화아닌가 생각해봄. ,13360305,kbut****,13.12.20
276,8187905,8,열한시,흥미로운 소재였어. 정재형외엔  배우들의 연기가 몰입이 안된다. 역시 주연배우는 얼굴표정부터 확실히 다르긴 하다. ,13360305,kbut****,13.12.03
277,8113790,10,해가 서쪽에서 뜬다면,"풋풋하고 이뻣던  고소영도 그렇지만, 임창정의 풋풋함도 좋다.  감성폭발 창정신의 노래가 생각나네. ",13360305,kbut****,13.11.04
278,8027137,10,아이 엠 샘,그가 왜 연기의 신 숀펜인지 알게된다. ,13360305,kbut****,13.10.02
